user_id,item_id,like
user_764,item_154,0
user_484,item_201,0
user_22,item_273,1
user_206,item_476,0
user_1689,item_112,0
user_1327,item_226,0
user_459,item_469,1
user_526,item_38,1
user_1278,item_160,0
user_687,item_296,0
user_1731,item_332,0
user_413,item_61,1
user_1445,item_353,0
user_698,item_306,0
user_303,item_441,0
user_415,item_249,0
user_168,item_437,0
user_850,item_335,0
user_711,item_150,1
user_868,item_190,1
user_125,item_9,0
user_1640,item_269,0
user_1076,item_23,0
user_1971,item_101,0
user_1728,item_477,1
user_602,item_408,0
user_1421,item_212,0
user_904,item_215,0
user_1365,item_189,0
user_1548,item_258,1
user_1513,item_307,0
user_385,item_27,0
user_1840,item_10,0
user_965,item_205,0
user_663,item_495,0
user_969,item_464,1
user_65,item_359,0
user_1350,item_282,1
user_589,item_138,0
user_1261,item_157,0
user_292,item_450,0
user_511,item_409,0
user_117,item_340,0
user_563,item_213,1
user_1927,item_37,1
user_263,item_113,0
user_679,item_207,0
user_967,item_386,0
user_139,item_301,0
user_1173,item_461,0
user_922,item_280,0
user_1005,item_354,1
user_1632,item_153,0
user_1114,item_427,0
user_563,item_228,0
user_1074,item_219,0
user_278,item_154,0
user_1320,item_46,1
user_866,item_201,0
user_123,item_439,1
user_874,item_240,0
user_252,item_374,0
user_310,item_80,0
user_44,item_446,0
user_1757,item_57,0
user_1161,item_492,0
user_792,item_87,1
user_1350,item_18,0
user_608,item_328,0
user_1541,item_346,1
user_374,item_37,1
user_448,item_319,0
user_1993,item_347,1
user_1903,item_146,0
user_1107,item_441,0
user_129,item_172,0
user_352,item_297,0
user_1904,item_67,0
user_1314,item_46,0
user_1324,item_423,0
user_864,item_478,1
user_394,item_431,0
user_67,item_193,0
user_1548,item_221,0
user_1239,item_139,0
user_1752,item_441,0
user_475,item_349,0
user_1248,item_45,1
user_322,item_439,1
user_1534,item_77,0
user_84,item_192,0
user_201,item_88,1
user_1274,item_130,0
user_956,item_34,0
user_364,item_353,0
user_882,item_138,0
user_478,item_418,0
user_1505,item_373,0
user_641,item_305,1
user_642,item_55,0
user_1419,item_143,0
user_840,item_102,0
user_267,item_71,0
user_812,item_471,0
user_136,item_162,0
user_773,item_236,0
user_1761,item_227,0
user_195,item_6,0
user_1978,item_231,0
user_1073,item_162,1
user_1790,item_78,0
user_1337,item_370,0
user_502,item_25,0
user_547,item_220,0
user_1811,item_160,0
user_729,item_98,1
user_1662,item_93,0
user_192,item_108,0
user_823,item_99,1
user_298,item_250,0
user_687,item_282,0
user_753,item_475,0
user_1168,item_450,0
user_493,item_323,0
user_1675,item_433,0
user_613,item_429,0
user_1340,item_230,1
user_1887,item_129,0
user_1114,item_60,1
user_896,item_175,1
user_46,item_350,1
user_1061,item_479,0
user_1939,item_8,0
user_300,item_181,0
user_1813,item_481,0
user_1029,item_376,0
user_102,item_69,1
user_922,item_104,0
user_630,item_254,1
user_1312,item_429,0
user_77,item_494,1
user_1322,item_318,0
user_1060,item_263,0
user_641,item_293,0
user_1624,item_96,0
user_1923,item_471,0
user_505,item_467,0
user_1119,item_386,0
user_1738,item_195,0
user_797,item_183,1
user_179,item_121,0
user_562,item_58,0
user_807,item_19,0
user_626,item_380,1
user_471,item_7,0
user_1053,item_28,0
user_1460,item_82,0
user_1853,item_300,0
user_426,item_187,0
user_428,item_446,0
user_61,item_300,0
user_73,item_452,0
user_1300,item_144,0
user_293,item_144,1
user_676,item_418,1
user_1334,item_419,0
user_1069,item_459,0
user_174,item_421,0
user_950,item_259,0
user_790,item_499,0
user_326,item_290,0
user_822,item_199,0
user_43,item_239,1
user_454,item_191,1
user_235,item_355,0
user_1425,item_437,0
user_1992,item_399,0
user_1959,item_19,1
user_608,item_129,0
user_1896,item_496,1
user_1985,item_123,1
user_188,item_12,0
user_1959,item_465,0
user_1067,item_215,0
user_597,item_73,0
user_1103,item_291,0
user_1481,item_235,0
user_467,item_101,0
user_1304,item_233,0
user_1116,item_273,0
user_370,item_324,0
user_1898,item_3,0
user_1121,item_5,0
user_149,item_37,0
user_430,item_224,0
user_915,item_448,1
user_179,item_499,0
user_571,item_69,0
user_1452,item_310,1
user_1733,item_417,0
user_1038,item_496,1
user_1556,item_301,1
user_1853,item_451,0
user_755,item_461,0
user_1594,item_457,0
user_826,item_59,1
user_1524,item_195,0
user_1746,item_454,0
user_1673,item_194,1
user_1643,item_278,0
user_137,item_199,0
user_1991,item_430,0
user_138,item_124,1
user_767,item_356,0
user_212,item_451,0
user_1309,item_330,0
user_1040,item_402,0
user_1357,item_251,0
user_153,item_244,1
user_580,item_414,0
user_1099,item_261,0
user_1731,item_115,0
user_1313,item_246,0
user_463,item_240,0
user_1992,item_124,0
user_0,item_251,0
user_167,item_139,0
user_115,item_264,0
user_498,item_204,0
user_409,item_321,0
user_1179,item_96,0
user_461,item_71,0
user_139,item_257,0
user_594,item_149,1
user_915,item_377,0
user_62,item_165,0
user_365,item_15,1
user_1701,item_314,0
user_796,item_220,0
user_930,item_491,0
user_894,item_234,1
user_1566,item_420,1
user_1488,item_454,0
user_1265,item_20,0
user_1291,item_366,0
user_664,item_192,1
user_165,item_202,0
user_1363,item_497,1
user_124,item_267,0
user_1060,item_42,0
user_84,item_497,0
user_148,item_284,0
user_1396,item_359,0
user_1314,item_441,0
user_784,item_380,0
user_1110,item_265,0
user_911,item_215,0
user_1592,item_378,0
user_1142,item_296,0
user_571,item_154,0
user_838,item_38,1
user_83,item_250,0
user_756,item_234,1
user_58,item_102,0
user_280,item_281,0
user_1937,item_169,1
user_327,item_218,0
user_417,item_204,1
user_271,item_111,1
user_1494,item_105,0
user_1031,item_267,1
user_998,item_271,0
user_1509,item_10,1
user_1376,item_137,0
user_1824,item_177,0
user_1891,item_370,0
user_1142,item_88,0
user_1514,item_139,0
user_650,item_18,0
user_1029,item_50,1
user_1019,item_172,0
user_211,item_474,0
user_925,item_475,0
user_1740,item_189,1
user_447,item_9,0
user_1762,item_228,1
user_1324,item_175,0
user_1298,item_123,0
user_1590,item_422,0
user_209,item_128,0
user_1785,item_49,0
user_1424,item_270,0
user_1795,item_302,1
user_725,item_274,0
user_750,item_73,0
user_1593,item_316,0
user_23,item_484,1
user_1661,item_275,0
user_1820,item_410,0
user_915,item_134,0
user_180,item_1,0
user_789,item_49,0
user_1828,item_294,0
user_33,item_229,0
user_1162,item_262,0
user_811,item_339,0
user_1141,item_365,0
user_1472,item_333,0
user_182,item_463,0
user_1688,item_317,0
user_345,item_371,0
user_740,item_145,0
user_658,item_289,0
user_271,item_385,0
user_902,item_47,0
user_831,item_419,0
user_1495,item_360,0
user_1946,item_40,0
user_744,item_130,1
user_1438,item_319,1
user_435,item_174,1
user_887,item_300,0
user_139,item_121,0
user_1691,item_200,0
user_1731,item_66,0
user_523,item_447,0
user_1718,item_264,0
user_84,item_185,1
user_1298,item_108,0
user_704,item_449,0
user_1445,item_121,0
user_686,item_389,1
user_1014,item_480,0
user_1499,item_91,1
user_376,item_459,0
user_1250,item_410,0
user_559,item_258,0
user_157,item_223,0
user_1172,item_308,0
user_183,item_142,0
user_1884,item_57,0
user_395,item_203,0
user_552,item_115,0
user_1325,item_251,0
user_1584,item_194,1
user_1804,item_64,0
user_475,item_407,0
user_1385,item_89,0
user_527,item_370,0
user_1431,item_404,0
user_1562,item_169,0
user_1166,item_464,0
user_1673,item_147,0
user_1238,item_437,0
user_1324,item_459,1
user_1796,item_279,0
user_478,item_326,0
user_1626,item_302,0
user_984,item_484,0
user_1234,item_71,0
user_1865,item_89,0
user_69,item_160,0
user_583,item_83,0
user_1439,item_129,0
user_190,item_62,0
user_1897,item_120,1
user_1268,item_480,1
user_72,item_344,0
user_920,item_457,0
user_740,item_357,1
user_12,item_46,0
user_1182,item_330,0
user_725,item_94,0
user_390,item_216,0
user_1170,item_498,0
user_877,item_328,0
user_920,item_272,0
user_1232,item_282,1
user_453,item_21,0
user_715,item_388,0
user_1087,item_124,0
user_981,item_420,0
user_942,item_472,0
user_1611,item_494,1
user_1192,item_212,0
user_968,item_200,1
user_1223,item_159,1
user_1720,item_77,1
user_619,item_470,1
user_833,item_193,0
user_22,item_302,1
user_960,item_47,0
user_1600,item_212,0
user_1397,item_183,1
user_1275,item_20,1
user_1678,item_170,0
user_1650,item_332,0
user_652,item_279,1
user_1469,item_390,0
user_141,item_57,0
user_94,item_210,0
user_749,item_4,0
user_790,item_321,0
user_349,item_263,0
user_655,item_38,0
user_1410,item_290,1
user_1451,item_296,0
user_210,item_35,0
user_1186,item_96,0
user_58,item_421,0
user_1527,item_451,0
user_1190,item_437,0
user_738,item_294,0
user_111,item_60,1
user_1039,item_475,0
user_762,item_70,1
user_1285,item_259,0
user_718,item_222,0
user_1963,item_256,1
user_802,item_91,0
user_631,item_188,0
user_1057,item_379,0
user_239,item_95,0
user_86,item_402,0
user_1765,item_36,0
user_619,item_362,1
user_1424,item_192,0
user_494,item_1,1
user_1699,item_334,0
user_1696,item_330,0
user_334,item_24,0
user_824,item_135,0
user_634,item_318,0
user_72,item_174,0
user_1840,item_92,0
user_297,item_66,1
user_1820,item_205,0
user_1810,item_48,0
user_829,item_465,1
user_249,item_118,0
user_1012,item_479,0
user_1142,item_412,0
user_797,item_447,0
user_1233,item_358,0
user_1959,item_395,0
user_73,item_226,0
user_283,item_37,1
user_1189,item_276,0
user_118,item_188,0
user_1401,item_302,0
user_1704,item_89,0
user_283,item_48,0
user_662,item_237,0
user_1258,item_342,0
user_778,item_145,0
user_208,item_461,0
user_1177,item_3,0
user_72,item_8,1
user_1898,item_420,0
user_76,item_56,0
user_882,item_174,0
user_777,item_394,0
user_569,item_231,1
user_60,item_16,0
user_1318,item_358,0
user_1292,item_478,0
user_1264,item_222,1
user_954,item_247,1
user_322,item_478,0
user_1238,item_334,0
user_341,item_277,0
user_1446,item_398,0
user_233,item_79,0
user_401,item_144,1
user_117,item_234,1
user_1122,item_83,0
user_1998,item_249,0
user_1278,item_336,0
user_1331,item_473,0
user_577,item_39,0
user_1271,item_324,0
user_1727,item_253,0
user_701,item_42,1
user_1533,item_26,0
user_1952,item_491,0
user_360,item_328,0
user_1093,item_130,1
user_845,item_422,0
user_1679,item_294,0
user_1453,item_134,0
user_1933,item_488,0
user_686,item_389,0
user_1390,item_106,0
user_12,item_32,0
user_950,item_365,0
user_66,item_444,0
user_42,item_60,0
user_1655,item_239,0
user_795,item_400,0
user_104,item_387,0
user_1954,item_142,0
user_294,item_459,0
user_833,item_47,0
user_1637,item_255,0
user_1784,item_423,0
user_985,item_45,1
user_1361,item_407,0
user_1302,item_144,0
user_122,item_81,0
user_1214,item_256,1
user_1483,item_186,0
user_729,item_302,0
user_1849,item_314,0
user_1030,item_73,1
user_67,item_402,0
user_186,item_413,0
user_1523,item_292,0
user_1260,item_342,1
user_780,item_161,1
user_1621,item_54,0
user_797,item_202,1
user_745,item_494,1
user_979,item_237,0
user_1763,item_361,1
user_2,item_230,0
user_79,item_472,0
user_1938,item_443,0
user_1773,item_9,0
user_1221,item_342,1
user_412,item_69,0
user_1529,item_178,1
user_995,item_374,0
user_1443,item_206,0
user_1794,item_11,0
user_1418,item_6,0
user_1552,item_427,0
user_1774,item_246,0
user_1576,item_55,0
user_375,item_361,0
user_958,item_483,0
user_895,item_304,1
user_430,item_296,0
user_752,item_206,1
user_1420,item_121,0
user_763,item_137,0
user_856,item_219,0
user_698,item_184,1
user_1486,item_6,0
user_1657,item_445,0
user_1735,item_249,0
user_926,item_240,0
user_190,item_283,0
user_649,item_103,0
user_621,item_480,0
user_933,item_473,0
user_1124,item_129,0
user_967,item_257,0
user_849,item_140,0
user_611,item_135,1
user_542,item_437,0
user_380,item_443,0
user_1460,item_166,1
user_595,item_460,1
user_826,item_455,0
user_51,item_371,0
user_1281,item_412,0
user_1485,item_336,0
user_857,item_310,0
user_1340,item_419,0
user_636,item_210,0
user_675,item_343,0
user_1540,item_466,0
user_641,item_142,1
user_1051,item_338,0
user_1535,item_168,0
user_177,item_433,0
user_1332,item_254,1
user_752,item_455,1
user_867,item_425,0
user_1269,item_36,1
user_780,item_11,0
user_745,item_231,0
user_240,item_476,0
user_1778,item_308,1
user_1756,item_70,0
user_23,item_57,0
user_1175,item_363,0
user_1653,item_293,0
user_1209,item_406,1
user_1072,item_11,0
user_78,item_151,0
user_505,item_354,0
user_1539,item_249,0
user_561,item_487,0
user_1000,item_401,0
user_1075,item_455,0
user_1901,item_475,0
user_1173,item_264,0
user_1606,item_440,1
user_908,item_17,1
user_829,item_20,0
user_1085,item_12,0
user_567,item_131,1
user_694,item_133,0
user_73,item_212,0
user_1817,item_125,0
user_511,item_95,0
user_175,item_409,0
user_1045,item_97,0
user_1646,item_193,0
user_1124,item_436,0
user_1045,item_167,0
user_838,item_211,0
user_396,item_341,1
user_91,item_107,1
user_1523,item_321,0
user_1975,item_429,1
user_1988,item_297,1
user_1077,item_388,1
user_873,item_24,0
user_1877,item_111,0
user_1621,item_385,0
user_772,item_30,1
user_649,item_69,0
user_495,item_423,0
user_1317,item_366,0
user_1033,item_379,0
user_963,item_454,0
user_1668,item_126,0
user_1504,item_277,0
user_104,item_135,0
user_301,item_153,1
user_1518,item_436,0
user_1412,item_299,0
user_1887,item_188,0
user_320,item_378,1
user_905,item_166,0
user_906,item_205,1
user_543,item_192,0
user_463,item_215,0
user_1087,item_411,0
user_1438,item_412,0
user_607,item_333,0
user_1013,item_249,0
user_1503,item_179,1
user_432,item_143,0
user_1947,item_226,1
user_1741,item_304,0
user_1168,item_41,0
user_264,item_245,1
user_836,item_239,1
user_1870,item_367,0
user_299,item_159,0
user_1696,item_38,0
user_28,item_401,0
user_1760,item_240,0
user_1007,item_365,0
user_1507,item_207,1
user_1198,item_27,0
user_1559,item_405,0
user_370,item_176,1
user_110,item_365,0
user_811,item_82,0
user_1287,item_410,0
user_1959,item_491,0
user_934,item_363,1
user_634,item_282,0
user_1367,item_174,0
user_1141,item_134,0
user_45,item_420,0
user_1121,item_277,1
user_1674,item_383,0
user_1362,item_323,1
user_1453,item_336,0
user_745,item_90,0
user_874,item_110,0
user_43,item_211,1
user_927,item_165,0
user_1959,item_10,1
user_118,item_64,0
user_1150,item_443,1
user_556,item_313,0
user_180,item_266,0
user_1906,item_483,1
user_1922,item_147,0
user_650,item_6,0
user_1411,item_433,1
user_702,item_341,0
user_1622,item_284,1
user_1191,item_167,0
user_1206,item_482,0
user_729,item_290,0
user_1560,item_348,0
user_1591,item_296,0
user_1484,item_176,0
user_250,item_126,0
user_371,item_423,0
user_1802,item_437,1
user_1223,item_481,0
user_1225,item_257,0
user_1963,item_9,1
user_857,item_271,0
user_1428,item_309,0
user_1027,item_393,0
user_536,item_191,0
user_297,item_171,0
user_254,item_345,0
user_107,item_433,0
user_1758,item_286,0
user_1905,item_214,0
user_221,item_474,0
user_189,item_210,0
user_1743,item_274,0
user_1078,item_192,0
user_1500,item_326,0
user_834,item_272,0
user_1941,item_189,0
user_236,item_79,0
user_1602,item_376,1
user_550,item_172,0
user_1197,item_89,1
user_328,item_211,0
user_21,item_133,1
user_1903,item_197,0
user_1155,item_360,1
user_555,item_234,1
user_865,item_492,0
user_1202,item_330,0
user_877,item_405,1
user_909,item_186,1
user_50,item_123,1
user_1532,item_450,1
user_1262,item_185,0
user_1459,item_292,0
user_459,item_178,0
user_79,item_103,0
user_380,item_66,0
user_761,item_318,0
user_201,item_1,0
user_1732,item_157,1
user_519,item_282,0
user_1890,item_168,1
user_1142,item_14,0
user_1063,item_326,0
user_1487,item_183,0
user_159,item_313,0
user_1361,item_319,0
user_183,item_30,0
user_185,item_269,1
user_146,item_77,0
user_1362,item_32,0
user_1972,item_102,0
user_329,item_441,1
user_671,item_266,0
user_1329,item_102,1
user_617,item_128,0
user_1975,item_175,0
user_1833,item_425,0
user_703,item_429,0
user_1455,item_213,0
user_1833,item_172,0
user_1020,item_194,1
user_31,item_449,0
user_1769,item_459,0
user_1905,item_300,1
user_966,item_483,0
user_1825,item_443,0
user_1127,item_64,1
user_1032,item_393,0
user_1063,item_466,0
user_1323,item_289,0
user_149,item_192,0
user_254,item_187,0
user_1196,item_495,0
user_1038,item_278,0
user_1309,item_386,1
user_819,item_62,0
user_1282,item_118,0
user_974,item_231,0
user_420,item_124,0
user_1438,item_262,0
user_78,item_392,0
user_662,item_32,0
user_1880,item_306,0
user_1518,item_84,1
user_1871,item_304,0
user_465,item_271,0
user_1468,item_131,0
user_296,item_232,1
user_1778,item_405,0
user_1990,item_291,0
user_1782,item_333,0
user_318,item_207,0
user_55,item_59,0
user_1844,item_451,0
user_1249,item_38,1
user_1601,item_346,0
user_214,item_474,0
user_1151,item_221,0
user_267,item_482,0
user_1193,item_487,1
user_1042,item_175,0
user_185,item_126,1
user_1556,item_344,0
user_1244,item_335,0
user_83,item_8,0
user_1129,item_346,0
user_1653,item_388,0
user_93,item_307,1
user_1635,item_259,1
user_1361,item_406,0
user_1459,item_485,0
user_779,item_442,1
user_1091,item_367,0
user_1076,item_229,0
user_853,item_94,1
user_502,item_60,0
user_1938,item_208,0
user_1474,item_131,0
user_1732,item_454,0
user_1056,item_457,1
user_1521,item_150,0
user_805,item_400,0
user_1336,item_2,0
user_386,item_148,0
user_43,item_363,0
user_1457,item_242,1
user_233,item_155,0
user_965,item_83,0
user_816,item_83,0
user_253,item_278,0
user_1091,item_326,0
user_101,item_241,0
user_322,item_401,0
user_800,item_45,0
user_730,item_143,0
user_1074,item_462,0
user_1376,item_350,0
user_1866,item_460,0
user_942,item_377,0
user_167,item_342,0
user_1765,item_390,0
user_1406,item_492,0
user_961,item_421,0
user_545,item_405,0
user_678,item_90,0
user_752,item_264,0
user_1603,item_441,0
user_524,item_44,0
user_286,item_287,0
user_1893,item_260,0
user_171,item_309,0
user_424,item_105,0
user_1583,item_218,0
user_1516,item_233,0
user_574,item_17,0
user_1309,item_207,0
user_1676,item_451,0
user_1648,item_281,0
user_578,item_264,0
user_1727,item_35,1
user_334,item_389,0
user_1247,item_61,1
user_179,item_412,0
user_1270,item_250,0
user_605,item_211,0
user_1694,item_29,0
user_480,item_67,0
user_777,item_370,0
user_1847,item_143,0
user_1363,item_16,0
user_510,item_111,0
user_563,item_90,0
user_1600,item_287,0
user_939,item_299,0
user_1384,item_404,0
user_1441,item_182,0
user_817,item_290,0
user_120,item_499,0
user_427,item_247,0
user_45,item_146,0
user_458,item_186,1
user_1319,item_476,0
user_955,item_366,0
user_1801,item_408,0
user_934,item_296,0
user_996,item_175,0
user_1977,item_330,0
user_1254,item_477,0
user_748,item_361,1
user_1023,item_259,0
user_1129,item_421,1
user_1526,item_332,0
user_730,item_479,1
user_243,item_16,0
user_1777,item_226,0
user_949,item_134,0
user_1619,item_302,0
user_403,item_168,1
user_1194,item_135,1
user_763,item_377,0
user_1697,item_272,1
user_1094,item_174,0
user_914,item_324,0
user_359,item_340,0
user_1440,item_99,1
user_1972,item_446,1
user_1453,item_157,0
user_1128,item_7,0
user_1436,item_431,0
user_1478,item_276,0
user_643,item_178,0
user_632,item_387,1
user_953,item_441,0
user_54,item_11,0
user_856,item_331,0
user_400,item_184,0
user_1048,item_277,0
user_1994,item_47,0
user_1630,item_23,0
user_593,item_292,0
user_1795,item_366,1
user_836,item_319,0
user_881,item_49,0
user_1357,item_471,0
user_1652,item_404,0
user_1937,item_413,0
user_1471,item_454,0
user_1166,item_17,0
user_1311,item_360,0
user_402,item_277,1
user_198,item_308,0
user_1076,item_220,0
user_1819,item_312,1
user_1377,item_381,0
user_766,item_42,0
user_1937,item_289,0
user_1251,item_268,1
user_1835,item_244,0
user_1450,item_265,0
user_1156,item_332,0
user_1238,item_355,1
user_1037,item_180,0
user_734,item_282,0
user_357,item_111,0
user_1734,item_211,0
user_1260,item_492,0
user_81,item_231,0
user_1181,item_360,0
user_982,item_263,0
user_137,item_252,0
user_876,item_82,1
user_564,item_435,0
user_462,item_365,0
user_564,item_137,0
user_1278,item_410,0
user_401,item_449,0
user_633,item_365,0
user_888,item_19,0
user_1076,item_61,0
user_137,item_233,0
user_1428,item_358,1
user_92,item_473,0
user_1246,item_14,0
user_1914,item_169,0
user_281,item_107,0
user_1482,item_323,0
user_922,item_44,0
user_481,item_113,0
user_217,item_164,0
user_976,item_169,0
user_706,item_366,0
user_1901,item_395,0
user_786,item_331,1
user_1030,item_104,1
user_1866,item_314,0
user_977,item_210,0
user_980,item_106,0
user_1631,item_236,0
user_1166,item_417,0
user_444,item_339,0
user_1303,item_211,0
user_449,item_334,0
user_1504,item_463,1
user_567,item_284,0
user_770,item_466,0
user_1626,item_232,1
user_1602,item_401,0
user_1654,item_164,0
user_1860,item_370,0
user_686,item_381,0
user_582,item_423,0
user_681,item_172,0
user_1155,item_154,0
user_1897,item_168,0
user_1879,item_154,0
user_401,item_154,0
user_1305,item_465,0
user_990,item_330,0
user_1882,item_362,0
user_689,item_264,0
user_877,item_7,0
user_1748,item_242,0
user_1908,item_90,0
user_418,item_167,0
user_1413,item_105,1
user_468,item_321,0
user_130,item_454,0
user_1297,item_103,0
user_987,item_214,0
user_274,item_330,0
user_1675,item_470,0
user_1127,item_344,0
user_1001,item_105,0
user_1045,item_327,0
user_42,item_359,0
user_1589,item_271,0
user_1128,item_212,0
user_412,item_190,0
user_1769,item_465,0
user_401,item_244,0
user_80,item_106,1
user_1239,item_179,0
user_342,item_181,0
user_1303,item_418,0
user_998,item_446,0
user_1342,item_283,0
user_1030,item_415,0
user_297,item_137,0
user_893,item_448,0
user_1652,item_319,0
user_903,item_302,1
user_213,item_232,1
user_1567,item_148,0
user_1382,item_58,0
user_924,item_42,0
user_301,item_303,0
user_767,item_49,1
user_699,item_493,0
user_1369,item_226,0
user_1332,item_85,0
user_600,item_150,0
user_1476,item_64,0
user_1482,item_197,0
user_1617,item_72,1
user_1380,item_103,0
user_1509,item_257,1
user_1382,item_325,0
user_885,item_239,0
user_746,item_414,1
user_1137,item_471,1
user_1966,item_104,0
user_548,item_240,0
user_1022,item_259,0
user_1419,item_233,0
user_232,item_428,0
user_1512,item_311,1
user_544,item_455,0
user_143,item_347,0
user_1229,item_373,0
user_42,item_47,0
user_1413,item_122,0
user_69,item_16,0
user_338,item_254,0
user_513,item_336,0
user_1310,item_433,1
user_1791,item_41,0
user_330,item_358,1
user_1609,item_99,0
user_1560,item_170,0
user_912,item_248,0
user_846,item_97,0
user_405,item_267,0
user_87,item_459,1
user_515,item_380,0
user_579,item_189,1
user_69,item_481,0
user_1415,item_299,0
user_717,item_146,0
user_291,item_406,0
user_202,item_202,0
user_572,item_299,0
user_652,item_495,0
user_229,item_89,0
user_363,item_51,0
user_1911,item_90,0
user_1370,item_228,0
user_414,item_397,0
user_892,item_318,0
user_1262,item_252,0
user_234,item_395,0
user_231,item_479,0
user_992,item_257,0
user_923,item_496,0
user_1685,item_251,0
user_563,item_412,1
user_1839,item_316,0
user_1659,item_389,0
user_928,item_363,0
user_1225,item_294,0
user_1807,item_92,1
user_869,item_291,0
user_1584,item_222,0
user_1934,item_331,1
user_208,item_44,0
user_636,item_68,0
user_1255,item_113,1
user_776,item_476,1
user_688,item_186,1
user_557,item_485,0
user_680,item_66,0
user_1198,item_260,0
user_949,item_246,0
user_1936,item_10,0
user_557,item_311,0
user_23,item_335,0
user_1324,item_144,0
user_645,item_9,0
user_1062,item_13,0
user_411,item_333,1
user_1728,item_441,0
user_1986,item_243,0
user_196,item_408,0
user_597,item_468,0
user_1277,item_106,0
user_1416,item_196,0
user_1144,item_181,0
user_865,item_382,0
user_1030,item_70,0
user_1242,item_401,1
user_1682,item_236,1
user_163,item_7,0
user_637,item_459,0
user_500,item_479,0
user_1156,item_324,0
user_1685,item_228,1
user_737,item_130,0
user_259,item_108,0
user_1948,item_112,0
user_1810,item_89,0
user_277,item_350,0
user_1401,item_267,1
user_201,item_26,0
user_1029,item_474,1
user_1746,item_282,0
user_531,item_100,0
user_1746,item_380,0
user_265,item_443,0
user_691,item_349,0
user_631,item_330,0
user_363,item_235,0
user_248,item_262,0
user_117,item_266,0
user_390,item_418,0
user_1742,item_90,0
user_769,item_177,1
user_1126,item_372,0
user_172,item_114,0
user_1181,item_131,0
user_1726,item_398,1
user_1913,item_277,0
user_1659,item_351,0
user_1037,item_305,0
user_1333,item_217,0
user_473,item_160,0
user_1333,item_164,0
user_1897,item_45,1
user_1684,item_469,0
user_993,item_86,1
user_1570,item_239,0
user_87,item_439,0
user_1419,item_420,1
user_500,item_18,0
user_1164,item_72,0
user_1660,item_469,0
user_779,item_268,1
user_1726,item_316,1
user_1296,item_288,0
user_1774,item_168,0
user_82,item_329,0
user_1929,item_143,1
user_445,item_296,0
user_1877,item_479,0
user_1296,item_50,0
user_1783,item_16,0
user_1701,item_439,0
user_1063,item_91,1
user_777,item_217,0
user_991,item_29,0
user_939,item_252,0
user_222,item_56,1
user_443,item_420,0
user_1549,item_316,0
user_1745,item_261,0
user_1675,item_431,1
user_380,item_358,0
user_1771,item_99,0
user_864,item_290,0
user_162,item_203,0
user_1743,item_6,0
user_223,item_181,0
user_923,item_74,0
user_688,item_87,0
user_636,item_74,0
user_1576,item_9,0
user_1130,item_302,0
user_1386,item_242,1
user_907,item_211,1
user_1158,item_398,0
user_1442,item_95,0
user_1744,item_290,0
user_1536,item_394,0
user_1720,item_89,0
user_1187,item_130,0
user_771,item_402,1
user_1012,item_4,0
user_1851,item_176,1
user_1002,item_120,0
user_501,item_385,0
user_1008,item_242,0
user_1926,item_138,0
user_190,item_494,1
user_1141,item_434,0
user_998,item_302,0
user_1766,item_336,0
user_1363,item_434,0
user_551,item_472,0
user_1013,item_92,0
user_21,item_212,0
user_1966,item_337,0
user_356,item_147,1
user_803,item_168,0
user_1789,item_13,0
user_1622,item_479,0
user_432,item_280,0
user_476,item_20,0
user_1210,item_364,0
user_1144,item_163,1
user_912,item_355,0
user_1163,item_28,1
user_415,item_390,0
user_612,item_109,0
user_690,item_329,0
user_1827,item_355,1
user_404,item_433,0
user_902,item_182,1
user_417,item_59,0
user_547,item_351,0
user_141,item_341,0
user_1159,item_369,0
user_612,item_238,0
user_468,item_188,0
user_912,item_324,0
user_1583,item_406,0
user_484,item_16,0
user_1143,item_121,0
user_1013,item_329,0
user_656,item_116,0
user_1438,item_356,0
user_651,item_422,0
user_1062,item_23,1
user_1054,item_162,0
user_1624,item_388,0
user_831,item_217,0
user_765,item_160,0
user_39,item_67,0
user_1318,item_471,1
user_1416,item_193,0
user_861,item_94,0
user_1779,item_420,0
user_282,item_425,0
user_1142,item_246,0
user_1953,item_314,0
user_1667,item_79,0
user_320,item_19,0
user_1679,item_164,0
user_500,item_163,0
user_140,item_90,1
user_660,item_286,0
user_734,item_381,0
user_971,item_344,0
user_1393,item_314,1
user_50,item_84,1
user_784,item_130,0
user_1643,item_451,0
user_925,item_418,0
user_814,item_281,1
user_941,item_175,0
user_936,item_460,0
user_561,item_348,0
user_1686,item_283,0
user_1059,item_364,0
user_51,item_98,0
user_722,item_206,0
user_1509,item_254,1
user_1336,item_458,0
user_408,item_99,1
user_986,item_112,0
user_1389,item_186,0
user_1158,item_182,0
user_935,item_32,0
user_185,item_149,0
user_1837,item_424,0
user_607,item_184,0
user_1422,item_425,1
user_1500,item_233,1
user_351,item_92,1
user_710,item_229,1
user_378,item_16,1
user_1611,item_298,1
user_1605,item_418,1
user_76,item_278,0
user_563,item_69,1
user_919,item_405,0
user_1513,item_456,1
user_552,item_240,0
user_442,item_6,0
user_1279,item_216,0
user_316,item_412,0
user_1506,item_438,0
user_1909,item_111,0
user_835,item_184,0
user_1495,item_363,1
user_932,item_51,1
user_857,item_22,0
user_1192,item_340,0
user_1754,item_212,0
user_1319,item_278,0
user_1532,item_27,0
user_891,item_446,0
user_285,item_303,0
user_259,item_339,0
user_1052,item_43,0
